% created with mat2arff skript 
% created on: 05-Oct-2018 22:55:22 

@RELATION a 
@ATTRIBUTE var1 NUMERIC
@ATTRIBUTE var2 NUMERIC
@ATTRIBUTE var3 NUMERIC
@ATTRIBUTE var4 NUMERIC
@ATTRIBUTE var5 NUMERIC
@ATTRIBUTE var6 NUMERIC
@ATTRIBUTE var7 NUMERIC
@ATTRIBUTE var8 NUMERIC
@ATTRIBUTE var9 NUMERIC
@ATTRIBUTE var10 NUMERIC
@ATTRIBUTE var11 NUMERIC
@ATTRIBUTE var12 NUMERIC
@ATTRIBUTE var13 NUMERIC
@ATTRIBUTE var14 NUMERIC
@ATTRIBUTE var15 NUMERIC
@ATTRIBUTE var16 NUMERIC
@ATTRIBUTE var17 NUMERIC
@ATTRIBUTE var18 NUMERIC
@ATTRIBUTE var19 NUMERIC
@ATTRIBUTE var20 NUMERIC
@ATTRIBUTE var21 NUMERIC
@ATTRIBUTE var22 NUMERIC
@ATTRIBUTE var23 NUMERIC
@ATTRIBUTE var24 NUMERIC
@ATTRIBUTE var25 NUMERIC
@ATTRIBUTE var26 NUMERIC
@ATTRIBUTE var27 NUMERIC
@ATTRIBUTE var28 NUMERIC
@ATTRIBUTE var29 NUMERIC
@ATTRIBUTE var30 NUMERIC
@ATTRIBUTE var31 NUMERIC
@ATTRIBUTE var32 NUMERIC
@ATTRIBUTE var33 NUMERIC
@ATTRIBUTE var34 NUMERIC
@ATTRIBUTE var35 NUMERIC
@ATTRIBUTE var36 NUMERIC
@ATTRIBUTE var37 NUMERIC
@ATTRIBUTE var38 NUMERIC
@ATTRIBUTE var39 NUMERIC
@ATTRIBUTE var40 NUMERIC
@ATTRIBUTE var41 NUMERIC
@ATTRIBUTE var42 NUMERIC
@ATTRIBUTE var43 NUMERIC
@ATTRIBUTE var44 NUMERIC
@ATTRIBUTE var45 NUMERIC
@ATTRIBUTE var46 NUMERIC
@ATTRIBUTE var47 NUMERIC
@ATTRIBUTE var48 NUMERIC
@ATTRIBUTE var49 NUMERIC
@ATTRIBUTE var50 NUMERIC
@ATTRIBUTE var51 NUMERIC
@ATTRIBUTE var52 NUMERIC
@ATTRIBUTE var53 NUMERIC
@ATTRIBUTE var54 NUMERIC
@ATTRIBUTE var55 NUMERIC
@ATTRIBUTE var56 NUMERIC
@ATTRIBUTE var57 NUMERIC
@ATTRIBUTE var58 NUMERIC
@ATTRIBUTE var59 NUMERIC
@ATTRIBUTE class {0,1} 
@DATA 
4.060553e-02,1.273335e-02,1.792157e-03,1.135169e-02,1.172218e-03,9.450720e-03,1.156695e-03,1.057817e-02,1.707136e-03,6.459865e-03,5.759492e-03,5.146592e-03,4.425798e-03,3.538330e-03,3.891258e-03,5.630884e-03,6.246160e-03,1.330857e-02,5.828107e-03,1.256798e-02,3.637163e-03,6.917657e-03,5.042966e-03,1.567764e-02,7.317771e-03,9.785887e-03,1.250995e-02,9.171879e-03,5.076580e-03,6.756132e-03,1.238796e-02,1.508416e-02,1.334365e-02,1.444693e-02,7.844478e-03,9.596725e-03,3.761636e-03,1.247820e-02,9.840623e-03,1.856809e-02,7.652086e-03,7.862329e-03,7.048709e-03,5.420796e-03,5.957234e-03,9.148366e-03,9.673069e-03,9.696512e-03,8.734628e-03,7.277742e-03,6.274594e-03,6.453048e-03,7.250369e-03,9.168026e-03,8.481016e-03,9.834601e-03,7.583293e-03,9.908822e-01,1.095831e-01,1
3.130427e-02,6.887493e-03,1.014870e-03,8.674092e-03,1.367860e-03,9.520349e-03,1.460117e-03,8.396953e-03,9.496944e-04,3.497886e-03,4.034148e-03,4.335527e-03,4.701364e-03,5.309746e-03,4.929634e-03,3.025393e-03,2.802841e-03,9.627346e-03,4.389846e-03,9.291087e-03,5.837498e-03,1.315049e-02,3.894081e-03,5.151072e-03,3.239101e-03,8.737710e-03,7.357622e-03,9.672206e-03,1.220301e-02,9.224158e-03,4.905052e-03,4.192838e-03,7.770665e-03,1.072250e-02,5.701026e-03,1.435720e-02,7.996178e-03,9.452607e-03,2.823992e-03,7.954967e-03,6.164128e-03,6.337924e-03,6.663006e-03,8.006416e-03,7.675989e-03,4.476860e-03,4.196752e-03,5.492333e-03,6.094729e-03,6.805877e-03,6.217848e-03,7.632526e-03,5.604288e-03,4.753171e-03,4.970485e-03,5.472576e-03,5.993336e-03,9.947414e-01,8.274475e-02,0
4.255492e-02,1.440100e-02,1.682798e-03,1.190916e-02,1.183322e-03,1.056016e-02,1.104408e-03,1.180385e-02,1.741632e-03,6.390496e-03,5.956893e-03,5.085056e-03,4.236404e-03,3.579369e-03,4.211381e-03,6.536537e-03,7.012207e-03,1.364941e-02,5.982709e-03,1.223370e-02,3.151648e-03,7.189182e-03,5.223320e-03,1.818103e-02,7.433296e-03,1.053305e-02,1.291020e-02,7.511297e-03,4.809066e-03,7.193517e-03,1.378942e-02,1.727293e-02,1.270386e-02,1.635698e-02,6.477068e-03,9.324866e-03,3.819113e-03,1.461681e-02,1.062324e-02,2.122442e-02,7.235709e-03,8.311713e-03,6.960370e-03,5.795123e-03,6.532839e-03,1.082827e-02,1.140609e-02,9.999417e-03,9.367685e-03,8.476987e-03,7.061291e-03,7.398046e-03,7.562953e-03,1.157986e-02,9.144948e-03,1.145683e-02,7.896870e-03,9.888126e-01,1.231589e-01,1
3.432242e-02,7.918029e-03,1.052128e-03,9.828083e-03,1.419681e-03,1.082827e-02,1.489212e-03,9.270329e-03,8.256414e-04,3.223911e-03,4.069007e-03,5.083913e-03,5.272562e-03,5.615804e-03,5.154831e-03,3.194493e-03,2.753054e-03,1.015443e-02,5.085669e-03,1.112357e-02,5.726802e-03,1.440587e-02,4.097722e-03,4.969279e-03,2.271734e-03,1.107486e-02,8.970793e-03,9.638082e-03,1.252030e-02,1.136891e-02,5.231047e-03,3.283873e-03,6.116808e-03,1.359667e-02,5.955536e-03,1.610409e-02,8.025703e-03,1.142128e-02,2.613435e-03,6.753522e-03,5.868219e-03,7.772654e-03,7.906714e-03,9.168428e-03,8.559263e-03,4.607498e-03,4.059914e-03,5.412295e-03,6.562031e-03,9.137202e-03,7.221153e-03,9.306678e-03,6.033585e-03,5.599814e-03,5.216228e-03,6.402379e-03,6.334041e-03,9.930359e-01,9.710435e-02,0
6.125624e-02,2.039534e-02,2.530326e-03,1.593486e-02,1.861170e-03,1.584668e-02,1.785815e-03,1.525519e-02,2.496551e-03,8.761703e-03,8.838281e-03,6.834226e-03,5.603270e-03,5.119876e-03,6.378695e-03,8.653915e-03,8.380677e-03,1.717615e-02,1.130988e-02,1.383691e-02,3.913756e-03,1.025533e-02,1.018808e-02,1.811988e-02,7.219190e-03,1.779708e-02,2.006736e-02,7.636260e-03,6.159387e-03,1.389470e-02,2.065993e-02,1.287004e-02,1.364948e-02,2.495037e-02,8.713472e-03,1.006947e-02,6.425569e-03,2.341575e-02,1.173971e-02,1.890118e-02,1.027517e-02,1.029653e-02,9.068974e-03,8.032339e-03,8.949991e-03,1.283272e-02,1.256953e-02,1.279310e-02,1.284738e-02,1.003920e-02,1.060225e-02,8.892821e-03,1.062126e-02,1.263290e-02,1.364082e-02,1.347555e-02,1.088695e-02,9.803450e-01,1.628542e-01,1
5.189976e-02,1.283742e-02,1.685372e-03,1.380901e-02,2.183949e-03,1.726084e-02,2.142599e-03,1.327880e-02,1.460670e-03,4.496635e-03,5.775983e-03,7.258696e-03,7.323758e-03,7.037366e-03,7.061097e-03,5.013574e-03,4.067994e-03,1.103290e-02,8.649419e-03,1.490501e-02,6.560762e-03,1.603282e-02,7.696467e-03,8.338449e-03,3.241344e-03,1.522670e-02,1.339186e-02,1.226653e-02,1.189478e-02,1.547301e-02,9.843821e-03,5.120999e-03,5.744834e-03,2.010845e-02,8.572060e-03,1.673797e-02,9.310058e-03,1.745418e-02,4.840285e-03,8.406469e-03,6.742010e-03,1.066494e-02,1.121134e-02,1.105011e-02,1.069073e-02,7.257715e-03,6.483326e-03,7.244969e-03,8.460762e-03,1.191118e-02,1.133517e-02,1.129658e-02,8.963577e-03,7.321145e-03,8.599684e-03,8.246730e-03,9.617796e-03,9.859865e-01,1.388714e-01,0
5.631481e-02,1.705589e-02,2.050511e-03,1.566002e-02,1.610232e-03,1.249688e-02,1.394041e-03,1.513492e-02,2.151251e-03,6.858843e-03,6.452977e-03,6.022810e-03,4.779794e-03,3.832694e-03,4.483701e-03,7.167824e-03,7.294144e-03,1.304991e-02,6.052426e-03,1.362404e-02,3.505177e-03,7.124781e-03,5.095273e-03,1.788004e-02,6.338518e-03,9.327772e-03,1.445191e-02,8.569835e-03,4.740768e-03,6.669684e-03,1.355927e-02,1.398068e-02,1.040735e-02,1.666660e-02,8.032694e-03,9.738048e-03,3.667283e-03,1.424884e-02,1.034429e-02,1.854494e-02,6.826971e-03,9.338585e-03,7.952585e-03,5.980309e-03,6.717898e-03,1.125183e-02,1.157357e-02,1.059319e-02,1.001362e-02,1.017492e-02,8.183463e-03,8.536831e-03,9.956648e-03,1.392651e-02,1.079338e-02,1.356929e-02,1.033925e-02,9.831308e-01,1.565121e-01,0
5.465976e-02,1.232338e-02,1.515635e-03,1.582117e-02,2.171057e-03,1.666130e-02,2.075089e-03,1.432776e-02,1.262694e-03,4.615405e-03,6.096255e-03,6.863583e-03,7.239950e-03,7.236030e-03,6.944385e-03,4.275760e-03,3.595743e-03,1.388205e-02,7.279621e-03,1.369473e-02,6.378710e-03,1.784944e-02,5.441002e-03,6.784325e-03,3.078965e-03,1.692676e-02,1.042413e-02,1.036796e-02,1.448854e-02,1.554810e-02,6.894540e-03,4.319034e-03,8.444368e-03,1.960660e-02,6.990301e-03,1.929563e-02,1.030218e-02,1.521852e-02,3.342225e-03,9.286046e-03,8.164092e-03,1.091671e-02,1.128092e-02,1.148418e-02,1.137431e-02,6.678863e-03,6.008464e-03,7.688844e-03,9.426421e-03,1.455773e-02,1.048659e-02,1.369974e-02,9.072978e-03,8.579146e-03,7.877125e-03,1.007262e-02,1.028633e-02,9.834954e-01,1.536663e-01,1
3.217581e-02,1.080029e-02,1.308901e-03,9.842440e-03,9.149329e-04,8.814322e-03,8.244725e-04,9.339107e-03,1.278540e-03,4.810343e-03,4.743356e-03,4.028660e-03,3.507028e-03,2.911680e-03,3.142148e-03,4.908719e-03,5.170589e-03,1.201579e-02,4.827227e-03,1.043501e-02,2.643016e-03,6.415273e-03,3.718010e-03,1.390655e-02,6.117210e-03,9.669903e-03,1.027927e-02,6.789602e-03,4.327871e-03,5.514596e-03,9.872019e-03,1.358904e-02,1.289853e-02,1.444793e-02,5.652414e-03,9.055153e-03,3.093204e-03,1.170640e-02,7.919341e-03,1.701082e-02,6.636796e-03,7.037862e-03,6.142092e-03,4.979146e-03,5.324495e-03,8.107171e-03,8.857184e-03,8.012180e-03,7.403008e-03,7.302369e-03,5.401377e-03,6.665288e-03,5.790767e-03,9.482794e-03,6.766480e-03,9.321840e-03,6.056888e-03,9.928349e-01,9.856851e-02,0
3.241874e-02,8.456992e-03,9.924484e-04,9.093394e-03,1.243807e-03,1.092539e-02,1.266445e-03,9.087089e-03,9.010668e-04,3.554441e-03,3.913736e-03,4.624137e-03,5.072922e-03,5.560519e-03,4.893447e-03,3.408685e-03,2.953935e-03,9.910298e-03,4.845877e-03,1.166782e-02,6.736737e-03,1.397066e-02,4.059894e-03,6.462008e-03,2.865396e-03,9.748596e-03,9.529336e-03,1.203701e-02,1.480269e-02,9.969118e-03,6.076157e-03,4.310994e-03,6.822989e-03,1.358396e-02,6.133761e-03,1.790505e-02,7.960740e-03,1.161277e-02,3.165644e-03,8.896058e-03,5.430564e-03,7.570621e-03,7.864236e-03,9.028859e-03,8.034495e-03,5.382842e-03,4.887082e-03,5.828888e-03,6.677945e-03,9.062930e-03,7.222466e-03,9.098358e-03,5.800580e-03,6.376579e-03,5.463822e-03,7.004364e-03,5.919670e-03,9.931210e-01,9.576321e-02,1
3.600693e-02,1.169054e-02,1.625249e-03,9.990229e-03,1.125087e-03,9.382036e-03,1.149534e-03,9.964492e-03,1.640801e-03,5.498881e-03,5.519443e-03,5.028060e-03,4.291798e-03,3.889452e-03,4.635158e-03,6.509787e-03,6.553116e-03,1.137601e-02,7.321493e-03,1.409100e-02,3.746618e-03,7.759900e-03,7.068666e-03,1.961802e-02,6.203922e-03,1.100838e-02,1.826634e-02,9.764214e-03,5.463374e-03,8.772301e-03,1.980942e-02,1.567599e-02,1.008262e-02,1.785952e-02,8.998743e-03,9.858704e-03,4.474602e-03,1.734394e-02,1.245447e-02,1.650858e-02,6.539882e-03,7.965316e-03,7.000183e-03,5.810299e-03,6.602501e-03,1.043328e-02,1.016755e-02,8.229496e-03,8.240028e-03,6.825495e-03,6.092298e-03,6.464184e-03,6.518592e-03,9.608226e-03,7.966923e-03,8.746285e-03,6.723108e-03,9.915696e-01,1.011817e-01,0
4.277635e-02,1.219596e-02,1.542685e-03,1.116110e-02,1.706585e-03,1.497895e-02,1.878530e-03,1.131183e-02,1.353184e-03,5.584650e-03,6.556067e-03,6.880958e-03,6.885433e-03,7.858586e-03,7.758186e-03,5.545445e-03,4.753134e-03,1.785693e-02,1.111460e-02,1.505997e-02,7.494951e-03,2.228863e-02,1.055888e-02,1.020681e-02,3.935778e-03,2.686560e-02,1.752115e-02,1.201846e-02,1.765897e-02,2.703360e-02,1.532513e-02,5.926747e-03,1.054808e-02,2.717314e-02,8.572500e-03,1.925486e-02,1.414946e-02,2.596694e-02,5.867300e-03,1.105359e-02,1.155865e-02,1.026800e-02,1.078547e-02,1.252567e-02,1.210466e-02,8.303060e-03,7.437718e-03,9.233877e-03,1.069413e-02,1.062115e-02,1.009461e-02,1.152747e-02,7.404142e-03,8.020985e-03,7.940195e-03,8.937224e-03,7.241651e-03,9.871585e-01,1.216509e-01,1
1.350295e-02,4.563612e-03,6.087126e-04,3.690950e-03,4.041072e-04,3.431633e-03,4.403103e-04,3.966063e-03,6.407448e-04,2.450131e-03,2.217243e-03,1.557852e-03,1.338045e-03,1.498029e-03,1.782574e-03,2.297662e-03,2.660761e-03,5.884109e-03,2.297704e-03,3.273751e-03,1.549453e-03,3.525906e-03,2.218925e-03,6.488657e-03,3.785206e-03,4.870681e-03,3.996667e-03,2.712641e-03,2.887430e-03,3.571553e-03,4.797333e-03,7.955144e-03,6.361239e-03,5.626512e-03,1.969047e-03,4.063826e-03,1.947387e-03,5.571140e-03,3.687671e-03,8.997007e-03,3.331972e-03,2.313543e-03,2.203501e-03,2.349861e-03,2.564832e-03,3.527245e-03,4.100665e-03,3.708784e-03,3.197448e-03,2.158455e-03,2.326007e-03,2.452262e-03,2.483506e-03,3.439188e-03,3.141737e-03,3.337749e-03,2.351426e-03,9.988352e-01,3.741040e-02,0
1.484586e-02,3.550775e-03,4.117348e-04,4.441992e-03,7.636326e-04,5.444009e-03,7.269938e-04,4.064535e-03,4.061989e-04,1.499067e-03,1.709445e-03,2.817187e-03,3.214626e-03,2.944202e-03,2.438234e-03,1.440499e-03,1.323626e-03,3.221127e-03,2.780221e-03,8.778507e-03,4.189741e-03,7.121473e-03,2.113099e-03,3.450833e-03,1.358398e-03,4.190557e-03,6.257189e-03,1.041266e-02,8.004042e-03,4.931583e-03,3.295876e-03,2.686741e-03,2.351868e-03,7.141605e-03,5.153019e-03,1.043502e-02,4.379769e-03,5.166429e-03,1.890879e-03,4.090927e-03,1.742207e-03,4.364769e-03,5.240930e-03,4.417559e-03,3.633534e-03,2.343329e-03,2.261298e-03,2.236417e-03,2.557078e-03,4.715618e-03,3.682593e-03,4.155778e-03,2.486219e-03,2.560077e-03,2.389653e-03,2.700157e-03,2.707031e-03,9.984611e-01,4.279381e-02,0
1.404389e-02,5.249871e-03,7.552333e-04,4.266309e-03,3.631446e-04,3.489668e-03,3.677504e-04,3.761231e-03,5.635971e-04,2.983638e-03,2.644869e-03,1.640478e-03,1.352730e-03,1.280280e-03,1.381806e-03,1.835233e-03,2.681910e-03,6.548936e-03,2.518905e-03,4.013815e-03,1.411047e-03,2.396042e-03,1.739931e-03,6.455625e-03,4.258829e-03,4.690521e-03,5.072247e-03,3.096335e-03,1.950466e-03,2.199173e-03,4.540461e-03,8.521767e-03,7.239817e-03,6.636188e-03,2.343740e-03,3.928246e-03,1.350545e-03,4.328857e-03,3.789842e-03,1.062607e-02,3.589112e-03,2.582997e-03,2.359536e-03,1.966656e-03,2.108381e-03,3.270052e-03,4.318017e-03,4.782432e-03,4.054552e-03,2.491045e-03,2.284343e-03,2.181224e-03,2.320730e-03,3.426627e-03,3.188508e-03,4.237406e-03,2.718735e-03,9.986928e-01,3.970417e-02,0
1.663306e-02,3.865193e-03,4.117430e-04,5.183037e-03,7.787967e-04,5.969496e-03,7.243606e-04,4.496242e-03,3.721938e-04,1.465663e-03,1.679890e-03,2.719369e-03,3.372690e-03,2.946830e-03,2.253632e-03,1.561769e-03,1.282358e-03,3.507654e-03,2.277239e-03,7.079620e-03,4.938570e-03,6.360037e-03,1.574083e-03,2.789587e-03,1.511174e-03,3.585726e-03,5.088872e-03,9.217815e-03,7.940996e-03,3.779782e-03,2.443444e-03,2.506842e-03,2.815494e-03,6.134123e-03,4.013928e-03,1.238370e-02,3.614500e-03,4.367511e-03,1.487677e-03,4.405725e-03,1.850063e-03,4.333424e-03,5.134287e-03,4.618533e-03,3.649606e-03,2.301624e-03,2.080094e-03,2.328832e-03,2.653110e-03,5.227570e-03,3.871260e-03,4.328799e-03,2.749317e-03,2.511035e-03,2.374195e-03,2.810666e-03,3.190613e-03,9.982212e-01,4.802097e-02,0
1.892370e-02,6.497534e-03,7.420286e-04,5.306624e-03,5.050785e-04,5.192718e-03,5.432031e-04,5.396137e-03,8.541488e-04,3.054348e-03,2.375436e-03,2.021402e-03,1.882288e-03,1.823933e-03,2.132179e-03,2.784729e-03,3.004828e-03,7.013341e-03,2.633754e-03,4.781319e-03,1.761453e-03,4.054558e-03,2.499592e-03,7.753229e-03,4.309192e-03,5.726319e-03,4.535874e-03,3.525388e-03,3.064609e-03,3.933289e-03,5.594187e-03,8.525967e-03,9.399511e-03,6.936613e-03,2.517441e-03,5.203838e-03,2.140528e-03,6.891419e-03,4.374804e-03,1.126660e-02,3.929881e-03,3.240208e-03,3.126695e-03,3.076212e-03,3.231887e-03,4.552648e-03,5.007925e-03,4.804509e-03,4.054391e-03,3.646743e-03,3.437129e-03,3.775509e-03,3.404269e-03,5.112555e-03,4.060661e-03,4.869500e-03,3.343741e-03,9.976782e-01,5.557917e-02,0
2.107793e-02,5.550746e-03,6.008642e-04,5.760536e-03,9.152561e-04,6.634555e-03,7.063527e-04,5.463451e-03,5.884391e-04,2.038584e-03,2.188754e-03,3.098842e-03,3.430716e-03,2.990562e-03,2.677707e-03,2.209848e-03,2.065716e-03,4.558256e-03,2.455576e-03,7.998038e-03,4.376588e-03,6.815691e-03,2.312245e-03,4.332026e-03,2.002887e-03,4.018313e-03,5.405173e-03,9.630041e-03,7.940860e-03,4.622462e-03,3.773993e-03,3.606483e-03,3.765367e-03,6.435029e-03,4.612803e-03,1.102612e-02,4.025964e-03,6.065575e-03,2.386297e-03,5.753742e-03,2.427059e-03,4.543015e-03,5.294486e-03,4.624006e-03,4.167554e-03,3.408421e-03,3.275240e-03,3.316548e-03,3.451115e-03,5.309881e-03,4.294874e-03,4.547212e-03,3.759679e-03,3.703390e-03,3.591292e-03,3.859366e-03,3.869874e-03,9.974943e-01,5.800394e-02,0
1.006514e-02,3.806097e-03,5.079167e-04,3.168069e-03,3.313853e-04,2.854814e-03,3.268762e-04,3.017938e-03,4.398972e-04,2.427758e-03,2.033043e-03,1.722343e-03,1.534570e-03,1.447615e-03,1.557212e-03,2.001461e-03,2.409593e-03,7.264894e-03,2.699890e-03,4.839454e-03,1.920285e-03,3.700892e-03,2.367862e-03,6.779563e-03,4.134774e-03,5.946647e-03,5.583182e-03,4.085306e-03,3.294980e-03,3.807669e-03,5.966327e-03,8.558706e-03,8.736573e-03,6.793173e-03,3.125507e-03,5.090421e-03,2.154997e-03,6.178394e-03,4.075341e-03,9.737702e-03,4.510085e-03,2.615428e-03,2.512564e-03,2.539723e-03,2.515014e-03,3.409472e-03,3.711246e-03,4.021332e-03,3.402898e-03,2.332564e-03,1.896059e-03,2.272101e-03,1.998924e-03,2.850755e-03,2.343233e-03,3.003794e-03,1.964793e-03,9.990384e-01,3.008942e-02,0
7.667134e-03,2.042458e-03,2.317979e-04,2.307204e-03,3.806729e-04,2.911462e-03,3.912862e-04,2.237907e-03,2.488049e-04,9.007740e-04,9.711484e-04,1.537302e-03,2.076073e-03,1.887443e-03,1.486317e-03,1.071912e-03,1.055202e-03,2.534814e-03,1.602438e-03,5.589123e-03,2.941708e-03,4.663439e-03,1.393430e-03,2.552825e-03,1.291209e-03,2.773161e-03,4.232887e-03,7.543282e-03,6.190947e-03,3.391906e-03,2.296960e-03,2.292107e-03,2.305910e-03,4.352596e-03,3.570592e-03,7.634162e-03,2.871506e-03,3.862157e-03,1.435302e-03,3.470346e-03,1.371222e-03,2.497083e-03,3.188497e-03,2.822703e-03,2.302801e-03,1.788702e-03,1.754919e-03,1.505234e-03,1.594422e-03,2.413236e-03,1.724841e-03,2.241217e-03,1.463102e-03,1.753985e-03,1.375264e-03,1.542867e-03,1.375767e-03,9.994776e-01,2.284362e-02,0
2.857638e-02,1.094632e-02,1.245798e-03,7.691049e-03,7.426282e-04,7.136359e-03,6.620931e-04,6.980183e-03,1.272733e-03,4.825075e-03,4.447009e-03,3.273848e-03,2.600976e-03,2.106584e-03,2.411788e-03,4.066209e-03,4.620654e-03,9.315638e-03,5.049787e-03,7.392388e-03,2.060359e-03,4.075499e-03,3.822092e-03,1.092065e-02,4.718543e-03,8.383999e-03,9.799711e-03,4.732349e-03,3.092631e-03,4.584263e-03,9.472854e-03,9.183758e-03,8.078147e-03,1.295038e-02,4.200940e-03,5.939604e-03,2.179433e-03,9.645675e-03,6.460556e-03,1.324542e-02,5.121179e-03,4.887516e-03,4.264778e-03,3.400587e-03,3.595293e-03,6.332989e-03,7.461411e-03,7.365575e-03,6.607296e-03,4.977709e-03,4.781370e-03,4.031201e-03,4.633909e-03,7.276767e-03,7.025789e-03,7.738677e-03,5.001693e-03,9.952866e-01,7.936804e-02,0
3.416087e-02,8.108134e-03,9.029302e-04,9.404505e-03,1.535653e-03,1.169436e-02,1.469994e-03,8.726813e-03,8.524057e-04,3.258263e-03,3.955375e-03,4.981546e-03,5.210193e-03,5.471793e-03,4.843081e-03,3.005006e-03,2.536975e-03,8.281826e-03,5.487283e-03,1.021217e-02,4.833259e-03,1.211217e-02,4.269116e-03,4.548531e-03,2.258544e-03,1.024698e-02,9.135190e-03,8.081979e-03,1.001552e-02,1.043088e-02,5.158005e-03,3.066393e-03,5.028564e-03,1.312917e-02,5.765281e-03,1.289171e-02,7.458777e-03,1.056780e-02,2.637159e-03,6.133032e-03,5.005200e-03,7.403705e-03,7.875942e-03,8.293563e-03,7.533794e-03,4.373475e-03,3.931524e-03,4.952066e-03,5.928510e-03,8.633613e-03,7.890360e-03,8.140824e-03,5.822113e-03,4.977234e-03,5.475739e-03,5.539600e-03,6.322952e-03,9.936629e-01,9.326190e-02,0
1.744043e-02,5.573853e-03,8.375444e-04,4.677068e-03,5.888959e-04,4.288822e-03,5.416533e-04,4.674937e-03,7.417168e-04,2.872761e-03,2.646369e-03,2.089292e-03,1.829568e-03,1.880613e-03,1.958331e-03,2.593871e-03,3.064161e-03,5.921863e-03,2.536666e-03,4.971522e-03,1.961710e-03,3.313840e-03,2.190379e-03,7.170927e-03,3.901978e-03,4.505827e-03,5.088797e-03,4.279544e-03,2.915728e-03,2.807957e-03,5.101985e-03,8.286171e-03,6.534085e-03,6.013290e-03,3.159868e-03,4.898904e-03,1.843918e-03,5.418591e-03,4.339091e-03,9.494527e-03,3.472687e-03,3.240986e-03,2.949566e-03,2.854385e-03,2.727218e-03,4.008905e-03,4.460984e-03,4.292950e-03,3.756138e-03,2.853100e-03,2.761077e-03,2.890996e-03,3.264363e-03,4.161581e-03,3.628727e-03,4.190526e-03,3.080683e-03,9.982851e-01,4.680739e-02,0
2.090018e-02,5.308029e-03,6.345830e-04,5.706850e-03,9.244913e-04,6.990761e-03,8.756202e-04,5.525338e-03,5.296479e-04,2.235173e-03,2.373337e-03,2.941683e-03,3.521914e-03,3.723446e-03,2.935632e-03,2.215443e-03,1.983776e-03,5.759357e-03,2.935299e-03,7.255510e-03,5.077862e-03,8.704403e-03,2.448678e-03,4.035057e-03,2.249060e-03,5.241366e-03,5.944583e-03,8.993584e-03,1.125608e-02,5.598668e-03,3.611773e-03,3.379021e-03,5.151920e-03,7.344116e-03,4.184937e-03,1.271502e-02,5.247049e-03,6.181277e-03,2.216195e-03,5.932502e-03,3.387616e-03,4.513430e-03,5.227485e-03,5.673724e-03,4.584118e-03,3.252135e-03,3.152883e-03,3.587560e-03,3.662213e-03,5.084091e-03,4.668283e-03,5.247690e-03,3.615968e-03,3.480932e-03,3.565475e-03,3.682138e-03,3.847089e-03,9.973916e-01,5.789610e-02,0
2.744862e-02,9.373132e-03,1.258206e-03,7.910958e-03,8.884811e-04,7.282855e-03,9.366416e-04,7.268860e-03,1.211823e-03,4.865947e-03,4.662462e-03,3.868975e-03,3.163291e-03,2.795930e-03,3.033757e-03,4.183935e-03,4.764460e-03,1.039883e-02,5.450454e-03,9.480788e-03,2.895268e-03,5.319023e-03,4.407543e-03,1.224867e-02,5.397304e-03,9.130501e-03,1.131061e-02,7.158444e-03,4.365078e-03,5.980471e-03,1.091364e-02,1.278043e-02,1.016192e-02,1.371957e-02,5.618615e-03,8.054761e-03,3.150258e-03,1.091789e-02,7.839148e-03,1.403324e-02,6.185646e-03,5.674975e-03,5.301259e-03,4.146403e-03,4.438850e-03,6.575482e-03,7.251988e-03,7.422223e-03,6.708659e-03,5.200968e-03,4.701629e-03,4.715982e-03,4.872605e-03,6.594412e-03,5.848624e-03,7.457262e-03,5.140925e-03,9.952629e-01,7.671576e-02,0
3.032979e-02,7.893307e-03,1.017319e-03,8.480656e-03,1.314814e-03,1.051069e-02,1.415519e-03,7.960171e-03,8.347556e-04,3.520918e-03,4.248666e-03,4.795248e-03,5.359981e-03,5.309950e-03,4.912573e-03,3.286356e-03,2.814708e-03,1.022569e-02,6.077891e-03,1.125958e-02,5.812874e-03,1.416557e-02,5.035768e-03,5.774976e-03,2.913102e-03,1.368809e-02,9.711458e-03,1.139741e-02,1.363672e-02,1.314209e-02,6.498609e-03,4.046557e-03,6.852625e-03,1.491296e-02,6.731668e-03,1.542255e-02,9.181378e-03,1.172498e-02,3.170031e-03,7.557319e-03,6.765017e-03,7.187810e-03,7.974043e-03,8.289002e-03,7.916008e-03,4.642930e-03,4.560598e-03,5.738268e-03,6.609505e-03,7.901888e-03,6.705581e-03,7.697468e-03,5.034812e-03,5.039776e-03,5.432820e-03,5.933011e-03,5.458440e-03,9.942431e-01,8.444149e-02,0
